key,time
s, 1503349495925 
;, 1503349496685 
s, 1503349497481 
;, 1503349498198 
s, 1503349498947 
;, 1503349499649 
s, 1503349500429 
;, 1503349501116 
s, 1503349501864 
;, 1503349502535 
s, 1503349503300 
;, 1503349503939 
s, 1503349504735 
;, 1503349505390 
s, 1503349506170 
;, 1503349506794 
s, 1503349507558 
;, 1503349508182 
s, 1503349509025 
;, 1503349509618 
s, 1503349510476 
;, 1503349511116 
;, 1503349512551 
s, 1503349513331 
;, 1503349513924 
s, 1503349514704 
;, 1503349515250 
