key,time
s, 1503349389958 
;, 1503349390845 
s, 1503349391773 
;, 1503349392541 
s, 1503349393277 
;, 1503349394029 
s, 1503349394813 
;, 1503349395485 
s, 1503349396261 
;, 1503349396893 
s, 1503349397701 
;, 1503349398406 
s, 1503349399261 
;, 1503349399958 
s, 1503349400741 
;, 1503349401413 
s, 1503349402189 
;, 1503349402853 
s, 1503349403629 
;, 1503349404573 
s, 1503349405373 
;, 1503349406085 
s, 1503349406885 
;, 1503349407613 
s, 1503349408341 
;, 1503349409021 
s, 1503349409742 
